Vv_m2,2000,1000,VIT_14s0060g01090
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
264,VIT_15s0021g01350,586,0.2845,Transducin family protein / WD-40 repeat,,,,
265,VIT_00s0357g00060<br>VIT_00s0357g00080<br>VIT_00s0556g00020<br>VIT_00s0895g00010,585,0.2841,
266,VIT_01s0011g02330,588,0.2832,Unknown protein,,,,
267,VIT_05s0077g02270,583,0.2814,Unknown protein,,,,
268,VIT_16s0098g01740,586,0.2800,Unknown protein,,,,
269,VIT_07s0031g01270,576,0.2776,Ring-H2 finger A2A,RHA2A,,vv60078Other_zf-C3HC4,
270,VIT_08s0007g09000,572,0.2765,Glycerol-3-phosphate dehydrogenase,E1_1_1_8,,vv10564Glycerophospholipid_metabolism,
271,VIT_17s0000g01000,573,0.2760,Amino acid-binding ACT,,,,
272,VIT_11s0206g00100,573,0.2753,Unknown protein,,,,
273,VIT_03s0038g03810,560,0.2713,Serine/threonine Protein kinase BNK1,,,,
274,VIT_18s0001g08410,555,0.2702,Homeobox-leucine zipper protein 22,HAT22_2,VvHB64,vv60034HB,
275,VIT_03s0038g03540,552,0.2676,LYS/HIS transporter 7 LHT7,LHT7,,vv50123Porters_cat_18_to_29,
276,VIT_00s0187g00200,557,0.2675,Unknown protein,,,,
277,VIT_16s0050g01900,553,0.2674,Leucine-rich repeat protein kinase,,,,
278,VIT_19s0085g00660,552,0.2658,No hit,,,,
279,VIT_17s0000g02700,552,0.2653,Alpha-dioxygenase 2,K10529,,vv10592alpha-Linolenic_acid_metabolism,
280,VIT_18s0001g10270,542,0.2615,Basic helix-loop-helix protein SPATULA,SPATULA_1,,vv60011BHLH,
281,VIT_05s0029g01540,544,0.2609,Ankyrin repeat,K10380,,vv50108Accessory_factors_involved_in_transport,
282,VIT_01s0011g01940,536,0.2604,Unknown protein,,,,
283,VIT_10s0003g02120,533,0.2596,Lipase GDSL,,,,
284,VIT_14s0068g00330,535,0.2595,PTF1 (plastid transcription factor 1) TCP13,PTF1,,vv60061TCP,
285,VIT_06s0009g01780,533,0.2579,Cytochrome P450  family 79  subfamily A  polypeptide 2,K12153,,vv10966Glucosinolate_biosynthesis,
286,VIT_18s0001g05770,529,0.2565,Protein phosphatase methylesterase 1,K01066,,vv10650Butanoate_metabolism,
287,VIT_13s0074g00390,529,0.2565,CYP77A2,,,,
288,VIT_14s0219g00170,524,0.2528,Zinc finger (CCCH-type) family protein,CCCHFAM_19,,vv60018C3H,
289,VIT_05s0077g00670,523,0.2508,Unknown protein,,,,
290,VIT_00s0522g00010<br>VIT_00s0266g00010<br>VIT_00s0372g00070<br>VIT_00s0372g00080<br>VIT_00s0572g00010<br>VIT_00s0372g00040<br>VIT_00s0847g00020<br>VIT_00s0572g00020,516,0.2500,
291,VIT_12s0142g00640,515,0.2488,FLS2 (flagellin-sensitive 2),K13420,,vv34626Plant-pathogen_interaction,
292,VIT_13s0067g02390,505,0.2442,Unknown,,,,
293,VIT_08s0007g00850,501,0.2439,EFR (EF-TU receptor),K13428,,vv34626Plant-pathogen_interaction,
294,VIT_18s0001g06580,508,0.2439,Plastocyanin domain-containing protein,K02638,,vv10195Photosynthesis,vv50113Thylakoid_targeting_pathway
295,VIT_11s0016g01460,500,0.2422,BRXL4 (Brevis radix like 4),,,,
296,VIT_13s0019g05230,497,0.2415,NAC domain-containing protein50,NAC050,VvNAC21,vv60046NAC,
297,VIT_03s0110g00100,501,0.2411,CYP86A8,,,,
298,VIT_03s0063g01890,498,0.2410,Ring-H2 finger protein ATL3G,,,,
299,VIT_12s0034g01860,489,0.2371,Phosphogluconate dehydrogenase,E1_1_1_44,,vv10030Pentose_phosphate,
300,VIT_02s0012g02030,491,0.2371,Homeobox-7,VVHB7_1,VvHB09,vv60034HB,
301,VIT_04s0043g00850,493,0.2369,Unknown protein,,,,
302,VIT_09s0002g00450,491,0.2365,Subtilase,,,,
303,VIT_06s0080g00350,480,0.2330,Myo-inositol-1-phosphate synthase,E5_5_1_4,,vv10562Inositol_phosphate_metabolism,
304,VIT_13s0084g00130,482,0.2329,CXE carboxylesterase,E3_1_1_1,,,
305,VIT_16s0098g01830,480,0.2319,Transcription factor jumonji (jmjC) domain-containing protein,JMJD1B_3,,vv60038Jumonji,
306,VIT_06s0009g00760,473,0.2292,HcrVf1 protein,,,,
307,VIT_18s0041g00840,475,0.2286,UDP-glucose: anthocyanidin 5 3-O-glucosyltransferase,E2_4_1_238,,vv10941Flavonoid_biosynthesis,vv10942Anthocyanin_biosynthesis
308,VIT_01s0137g00720,469,0.2271,Lipase GDSL,,,,
309,VIT_17s0000g02010,472,0.2270,Atypical receptor kinase MARK,,,,
310,VIT_15s0024g00980,472,0.2268,Amidase,E3_5_1_4,,vv10220Urea_cycle_and_metabolism_of_amino_groups,vv10360Phenylalanine_metabolism
311,VIT_18s0001g10040,467,0.2267,LRX1 (leucine-rich repeat/extensin 1),EXTENSIN,,vv40006Cell_wall,
312,VIT_02s0025g02620,465,0.2257,BDG1 (BODYGUARD1) hydrolase,,,,
313,VIT_00s0373g00020,464,0.2254,HSL2 (HAESA-like 2),,,,
314,VIT_08s0007g03600,461,0.2229,KCBP- interacting  protein kinase,,,,
315,VIT_10s0092g00150,458,0.2218,Patatin protein 3,,,,
316,VIT_13s0067g01590,456,0.2215,Lectin protein kinase,,,,
317,VIT_01s0150g00300,461,0.2211,Indole-3-acetic acid amido synthetase,AUXINBIOSYNTHESIS_GH3,,vv11002Auxin_biosynthesis,
318,VIT_13s0084g00820,451,0.2198,Pepsin A,,,,
319,VIT_05s0020g01240,454,0.2195,Geranylgeranyl pyrophosphate synthase,E2_5_1_29,,vv10100Biosynthesis_of_steroids,vv10900Terpenoid_biosynthesis
320,VIT_11s0016g03800,453,0.2193,No hit,,,,
321,VIT_07s0005g02480,452,0.2179,Myb domain protein 61,MYB61_1,MYB55A,vv60044MYB,
322,VIT_18s0001g11120,447,0.2153,Ternary complex factor MIP1,,,,
323,VIT_07s0031g01200,441,0.2126,RNase L inhibitor protein,,,,
324,VIT_05s0020g04150,438,0.2119,Emp24/gp25L/p24,EMP24,,vv50110Protein_coat,
325,VIT_18s0001g01320,438,0.2116,Wall-associated receptor kinase 5,,,,
326,VIT_18s0041g00720,437,0.2106,No hit,,,,
327,VIT_08s0007g08380,434,0.2099,Cellulose synthase CESA3,E2_4_1_12_CESA3,,vv30011Jasmonate_signaling,vv40006Cell_wall
328,VIT_03s0038g00790,433,0.2093,V-type H+-transporting ATPase 16kDa proteolipid subunit,K02155,,vv10190Oxidative_phosphorylation,vv44145Phagosome
329,VIT_13s0019g02860,430,0.2083,UDP-glucoronosyl and UDP-glucosyl transferase,,,,
330,VIT_00s0984g00010,430,0.2076,Phosphoglycerate mutase,E5_4_2_1,,vv10010Glycolysis,
331,VIT_08s0007g02030,427,0.2075,AUX1 protein,AUX1,,vv50004Auxin_transport,vv50123Porters_cat_18_to_29
332,VIT_18s0166g00080,428,0.2061,ABC transporter G member 4,K05680,,vv52010ABC_transporters,
333,VIT_16s0050g01930,425,0.2042,EIX receptor 2,,,,
334,VIT_13s0067g00810,415,0.2007,R protein  PRF  disease resistance protein,K13453,,vv34627R_proteins_from_Plant-pathogen_interaction,
335,VIT_13s0019g04260,408,0.1982,Monoglyceride lipase,E3_1_1_23,,vv10561Glycerolipid_metabolism,
336,VIT_07s0151g00510,408,0.1982,GCN5 N-acetyltransferase (GNAT),GCN5_22,,vv60082GNAT,
337,VIT_01s0137g00820,404,0.1945,Phototropic-responsive NPH3,,,,
338,VIT_14s0068g00030,399,0.1932,feronia receptor-like kinase,,,,
339,VIT_10s0003g02450,393,0.1920,flavonol synthase,E1_14_11_23,,vv10941Flavonoid_biosynthesis,
340,VIT_06s0004g06820,394,0.1896,Unknown protein,,,,
341,VIT_01s0150g00220,390,0.1878,Unknown protein,,,,
342,VIT_18s0041g00730,388,0.1874,Peptide chain release factor eRF subunit 1,K03265,,vv23015mRNA_surveillance_pathway,
343,VIT_10s0042g01040,386,0.1858,CYP714A1,,,,
344,VIT_13s0106g00070,370,0.1793,Ankyrin repeat protein,K10380,,vv50108Accessory_factors_involved_in_transport,
345,VIT_09s0018g01650,367,0.1788,Wrinkled1 (AP2/ERBP),WRINKLED1_1,VvAP2-06,vv30008Ethylene_signaling,vv60003AP2_EREBP
346,VIT_06s0004g03300,368,0.1786,2' 3'-cyclic-nucleotide 3'-phosphodiesterase,,,,
347,VIT_17s0000g03430,368,0.1780,Adaptor-related protein complex 3  delta 1 sub,AP3D1,,vv50110Protein_coat,
348,VIT_14s0006g02290,368,0.1778,DREB sub A-4 of ERF/AP2 transcription factor,TINY_2,VvERF028,vv30008Ethylene_signaling,vv60003AP2_EREBP
349,VIT_03s0038g01480,366,0.1772,Beta-fructofuranosidase,E3_2_1_26,,vv10052Galactose_metabolism,vv10500Starch_and_sucrose_metabolism
350,VIT_08s0007g03990,362,0.1748,Cellulose synthase CSLA09,E2_4_1_12_CSLA09,,vv40006Cell_wall,
351,VIT_04s0023g01170,356,0.1731,Unknown protein,,,,
352,VIT_16s0039g00900,356,0.1716,CYP89A28,,,,
353,VIT_05s0020g03770,357,0.1713,Inositol polyphosphate 5'-phosphatase,E3_1_3_56,,vv10562Inositol_phosphate_metabolism,vv34070Phosphatidylinositol_signaling_system
354,VIT_11s0016g04570,357,0.1711,RKL1 (Receptor-like kinase 1),,,,
355,VIT_08s0007g02280,353,0.1702,Phospholipase C,E3_1_4_3,,vv10260Glycine_serine_and_threonine_metabolism,vv10562Inositol_phosphate_metabolism
356,VIT_16s0100g00670,352,0.1700,Homeodomain GLABROUS1,HDG1_2,VvHB55,vv60034HB,
357,VIT_09s0002g01650,350,0.1699,5'-nucleotidase surE,E3_1_3_5,,vv10230Purine_metabolism,vv10240Pyrimidine_metabolism
358,VIT_02s0012g00660,349,0.1673,Calcium-binding EF-hand,,,,
359,VIT_18s0122g00780,345,0.1661,Inorganic phosphate transporter,PHT1_9,,vv50121Porters_cat_1_to_6,
360,VIT_19s0014g02240,340,0.1650,Ethylene responsive element binding factor 4,ERF4_1,VvERF063,vv60003AP2_EREBP,
361,VIT_08s0056g01100,344,0.1650,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
362,VIT_06s0004g08290,340,0.1646,KH domain-containing protein,,,,
363,VIT_05s0020g04440,320,0.1554,Unknown protein,,,,
364,VIT_11s0016g01320,317,0.1538,Myb domain protein 13,MYB13,MYBPA2,vv60044MYB,
365,VIT_03s0063g01480,318,0.1533,CYP82C4,,,,
366,VIT_14s0066g01340,315,0.1520,DNA-binding protein,,,,
367,VIT_07s0104g00820,312,0.1507,Bystin,,,,
368,VIT_18s0089g00510,311,0.1506,Isopentenyltransferase 1,E2_5_1_27,,vv10908Zeatin_biosynthesis,
369,VIT_03s0038g02170,309,0.1499,Thaumatin,,,,
370,VIT_05s0062g01120,303,0.1462,PIN1,PIN1,,vv50004Auxin_transport,vv50125Porters_cat_66_to_94
371,VIT_10s0003g03750,297,0.1436,9-cis-epoxycarotenoid dioxygenase 2,E1_13_11_51,,vv10906Carotenoid_biosynthesis,vv11013ABA_biosynthesis
372,VIT_04s0023g02230,298,0.1431,S-adenosyl-L-methionine:salicylic acid carboxyl methyltransferase,SAMTBSCMT,,vv10360Phenylalanine_metabolism,
373,VIT_09s0002g06990,293,0.1412,Phosphatidic acid phosphatase / PAP2,E3_1_3_4,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
374,VIT_02s0033g01050,293,0.1411,Anthraniloyal-CoA: methanol anthraniloyal transferase,AMAT,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
375,VIT_07s0104g01150,286,0.1393,RNA-binding protein,,,,
376,VIT_16s0098g00410,282,0.1371,Receptor kinase homolog LRK10,,,,
377,VIT_18s0001g00470,284,0.1369,Monocopper oxidase SKS5 (SKU5 Similar 5),SKS5,,vv50109Incompletely_characterized_transport_systems,
378,VIT_09s0002g03940,282,0.1364,AP2/EREBP transcription factor,TINY2_1,VvERF034,vv30008Ethylene_signaling,vv60003AP2_EREBP
379,VIT_01s0011g00790,280,0.1361,DnaJ homolog  subfamily C  member 2 gonidia forming protein GlsA,K09522_1,,vv50132Primary_active_transporter_cat_A5_to_A8,vv60045MYBrelated
380,VIT_16s0098g01890,281,0.1353,Phosphatidylinositol 3- and 4-kinase / ubiquitin,,,,
381,VIT_09s0002g05560,279,0.1352,ABC transporter g family pleiotropic drug resistance 12 PDR12,ABCGPDR12,,vv52010ABC_transporters,
382,VIT_18s0001g01730,277,0.1337,Shikimate kinase,E2_7_1_71,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
383,VIT_00s0335g00050,274,0.1324,S-receptor kinase 1,,,,
384,VIT_08s0007g07690,272,0.1323,Polygalacturonase inhibiting protein PGIP1,PGIP,,,
385,VIT_08s0007g03150,272,0.1322,Pentatricopeptide (PPR) repeat-containing protein,,,,
386,VIT_06s0009g03650,272,0.1308,Permease nonimprinted in Prader-Willi/Angelman,NIPA,,vv50122Porters_cat_7_to_17,
387,VIT_01s0011g05200,268,0.1298,Phosphoethanolamine N-methyltransferase 1,E2_1_1_103,,vv10564Glycerophospholipid_metabolism,
388,VIT_04s0043g00560,263,0.1279,DD1A protein,,,,
389,VIT_03s0063g01600,262,0.1271,No hit,,,,
390,VIT_12s0057g00590,260,0.1269,Vacuolar protein sorting 11 (VPS11),VPS11,,vv50111Tethering_factors,
391,VIT_11s0052g00530,262,0.1267,Zinc-binding protein,,,,
392,VIT_03s0088g00270,258,0.1248,No hit,,,,
393,VIT_01s0011g00130,258,0.1246,Squamosa promoter-binding protein 6 (SPL6),SPL6_1,,vv60055SBP,
394,VIT_09s0002g02370,254,0.1231,Pentatricopeptide (PPR) repeat-containing,,,,
395,VIT_14s0068g01520,254,0.1230,Double-stranded RNA-binding (DsRBD) domain-containing protein,,,,
396,VIT_07s0104g01320,253,0.1223,Transport inhibitor response 1,TIR1,,vv30003Auxin_signaling,
397,VIT_10s0003g01960,248,0.1199,RKF1 (receptor-like kinase in flowers 1),,,,
398,VIT_14s0030g00220,249,0.1194,Sugar transporter ERD6-like 5,ERD6L5,,vv50121Porters_cat_1_to_6,
399,VIT_14s0060g02370,244,0.1179,DegP protease,E3_4_21_107,,,
400,VIT_01s0011g04690,242,0.1165,Pentatricopeptide (PPR) repeat-containing protein,,,,
401,VIT_08s0040g02450,241,0.1164,Unknown protein,,,,
402,VIT_03s0038g02120,238,0.1153,Armadillo/beta-catenin repeat,,,,
403,VIT_11s0016g02830,238,0.1153,Gamma-glutamyltranspeptidase,E2_3_2_2,,vv10272Cysteine_metabolism,vv10450Selenoamino_acid_metabolism
404,VIT_10s0003g04100,238,0.1151,Auxin response factor 3,ARF3_1,,vv30003Auxin_signaling,vv60004ARF
405,VIT_14s0068g00130<br>VIT_14s0068g00110<br>VIT_14s0068g00120,236,0.1138,
406,VIT_00s0361g00040,234,0.1133,Anthocyanidin reductase,E1_3_1_77,,vv10941Flavonoid_biosynthesis,
407,VIT_12s0035g00300,234,0.1132,Carbohydrate transmembrane transporter SFP1,SFP1,,vv50121Porters_cat_1_to_6,
408,VIT_00s0220g00110,231,0.1127,Acetolactate synthase small subunit,E2_2_1_6,,vv10290Valine_leucine_and_isoleucine_biosynthesis,vv10650Butanoate_metabolism
409,VIT_12s0059g00240,232,0.1118,Epoxide hydrolase,E3_3_2_10,,,
410,VIT_03s0038g02380,230,0.1114,RAC G-protein Rac1,RAC1,,vv34020Calcium_signaling_pathway,
411,VIT_05s0020g04120,230,0.1110,DnaJ homolog  subfamily A  member 1,K09502,,vv50132Primary_active_transporter_cat_A5_to_A8,
412,VIT_17s0000g04260,228,0.1099,Universal stress protein (USP) family protein,,,,
413,VIT_15s0046g01960,227,0.1097,Hydroquinone glucosyltransferase,E2_4_1_218,,vv10500Starch_and_sucrose_metabolism,
414,VIT_18s0001g04870,227,0.1093,(-)-germacrene D synthase,E4_2_3_22,,vv10900Terpenoid_biosynthesis,
415,VIT_18s0001g14910,226,0.1091,Mannitol dehydrogenase,E1_1_1_67,,vv10051Fructose_and_mannose_metabolism,
416,VIT_18s0001g13790,222,0.1078,Cytochrome P450  family 83  subfamily B  polypeptide 1,K11818,,vv10966Glucosinolate_biosynthesis,
417,VIT_01s0010g01870,224,0.1078,Salicylic acid-induced fragment 1 protein,,,,
418,VIT_17s0000g08710,220,0.1067,KNAT2 (knotted1-like homeobox gene 6),KNAT6_3,VvHB59,vv60034HB,
419,VIT_04s0008g01030,220,0.1064,Unknown protein,,,,
420,VIT_08s0040g02820,220,0.1061,Unknown protein,,,,
421,VIT_13s0019g01690,214,0.1043,Ubiquitin-specific protease 24 (UBP24),,,,
422,VIT_05s0020g03650,210,0.1019,Unknown protein,,,,
423,VIT_14s0030g01870,211,0.1018,NIMA protein kinase,K08857,,,
424,VIT_09s0054g01370,209,0.1006,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
425,VIT_12s0134g00410,207,0.0998,frataxin protein,FRATAXIN,,vv50109Incompletely_characterized_transport_systems,
426,VIT_04s0008g02180,206,0.0995,BRCT domain-containing protein,,,,
427,VIT_06s0080g00830,204,0.0993,Unknown protein,,,,
428,VIT_04s0008g01850,203,0.0982,Trihelix DNA-binding protein (GT2),GT2_2,,vv60062Trihelix,
429,VIT_07s0129g00990,198,0.0959,Protein kinase,,,,
430,VIT_14s0068g00840,197,0.0954,RBR1 (retinoblastoma-related 1),RBR1_1,,vv44110Cell_cycle,vv60051RB
431,VIT_08s0058g01340,196,0.0953,Leucine-rich repeat transmembrane protein kinase,,,,
432,VIT_18s0001g11290,194,0.0938,Signal peptidase 1,K03100,,vv23060Protein_export,vv50132Primary_active_transporter_cat_A5_to_A8
433,VIT_15s0046g03190,194,0.0934,Myb domain protein 17,MYB17_2,MYB17A,vv60044MYB,
434,VIT_12s0059g00960,189,0.0921,Cellulose synthase CSLB04,E2_4_1_12_CSLB04,,vv40006Cell_wall,
435,VIT_12s0028g00310,186,0.0901,Protein kinase family,,,,
436,VIT_01s0011g03550,185,0.0899,Unknown,,,,
437,VIT_12s0059g02310,183,0.0881,PDF2 (protodermal factor2),PDF2_4,VvHB44,vv60034HB,
438,VIT_18s0001g10420,179,0.0866,Remorin,,,,
439,VIT_18s0001g02000,178,0.0861,Zinc finger (C2H2 type) family,C2H2FAM_9,,vv60017C2H2,
440,VIT_18s0001g04520,177,0.0858,No hit,,,,
441,VIT_00s0211g00040,177,0.0851,Nodulation receptor kinase,,,,
442,VIT_12s0057g01030,173,0.0839,Glucose-6-phosphate 1-dehydrogenase 2  chloroplast precursor,E1_1_1_49,,vv10030Pentose_phosphate,vv10480Glutathione_metabolism
443,VIT_01s0011g05320,170,0.0824,Thaumatin,,,,
444,VIT_18s0001g11100,169,0.0813,Serine carboxypeptidase,,,,
445,VIT_03s0017g01660,167,0.0810,Scarecrow transcription factor 23 (SCL23),SCL23_3,,vv60032GRAS,
446,VIT_04s0008g01810,166,0.0804,Myb domain protein 4,MYB4_9,MYBPA8,vv60044MYB,
447,VIT_07s0129g00360,164,0.0793,Peroxidase 73,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
448,VIT_04s0008g00870,159,0.0769,Phosphoethanolamine/phosphocholine phosphatase,E3_1_3_75,,vv10564Glycerophospholipid_metabolism,
449,VIT_14s0128g00210,159,0.0761,Xyloglucanase inhibitor,,,,
450,VIT_09s0002g05110,156,0.0755,EMB2753,,,,
451,VIT_06s0004g07960,156,0.0753,Glucose-6-phosphate/phosphate translocator,G6PPTR,,vv50122Porters_cat_7_to_17,
452,VIT_06s0004g07670,156,0.0753,Unknown protein,,,,
453,VIT_07s0104g00710,154,0.0743,Auxin-binding protein 1 (ABP1),ABP1,,vv30003Auxin_signaling,
454,VIT_07s0005g06300,153,0.0739,Phototropic-responsive NPH3,,,,
455,VIT_11s0016g02670,151,0.0731,Unknown protein,,,,
456,VIT_18s0001g08230,151,0.0729,Receptor-like protein kinase HAIKU2,,,,
457,VIT_10s0003g00330,148,0.0713,HSL1 (HAESA-like 1),,,,
458,VIT_13s0019g04940,148,0.0713,KOW domain-containing factor family protein,KOWDOM,,,
459,VIT_04s0008g05850,148,0.0712,CCR4-NOT transcription complex subunit 7/8,K12581,,vv23018RNA_degradation,
460,VIT_02s0025g00750,145,0.0704,Pinoresinol forming dirigent protein,DIRPR,,vv10940Phenylpropanoid_biosynthesis,
461,VIT_06s0009g03390,142,0.0684,No hit,,,,
462,VIT_19s0014g01470,137,0.0665,Thioredoxin TTL1 (Tetratricopetide-repeat thioredoxin-like 1),TTL1,,vv50132Primary_active_transporter_cat_A5_to_A8,
463,VIT_17s0000g09300,132,0.0638,Pentatricopeptide (PPR) repeat,,,,
464,VIT_19s0090g01050,131,0.0631,Endo-beta-1 4-glucanase,E3_2_1_4,,vv40006Cell_wall,
465,VIT_06s0061g00890,130,0.0630,Carboxypeptidase,E3_4_17_22,,,
466,VIT_14s0060g02330,129,0.0623,Actin binding formin homology 1,FH2,,vv44810Regulation_of_actin_cytoskeleton,
467,VIT_02s0012g02820,127,0.0618,Geraniol 10-hydroxylase,G10H,,vv10902Monoterpenoid_biosynthesis,
468,VIT_02s0025g03200,127,0.0615,Dehydration-responsive protein,,,,
469,VIT_01s0011g05260,127,0.0611,DELLA protein GAI1,GAI1_3,,vv30009Flower_development,vv30010Gibberellin_signaling
470,VIT_00s0256g00120,126,0.0611,Unknown,,,,
471,VIT_14s0068g00290,126,0.0608,RPK1 (receptor-like protein kinase 1),,,,
472,VIT_00s0264g00090,126,0.0608,Phospholipase D delta isoform 1b,PLDG1,,vv10564Glycerophospholipid_metabolism,vv10565Ether_lipid_metabolism
473,VIT_14s0006g02140,125,0.0603,Cis-zeatin O-beta-D-glucosyltransferase,E2_4_1_215,,vv10908Zeatin_biosynthesis,
474,VIT_19s0090g00730,124,0.0603,No hit,,,,
475,VIT_03s0063g01560,124,0.0600,CYP82C1p,,,,
476,VIT_12s0057g01060,123,0.0597,Jasmonate O-methyltransferase,E2_1_1_141,,vv10592alpha-Linolenic_acid_metabolism,
477,VIT_01s0137g00240,121,0.0585,Pectate lyase,E4_2_2_2,,vv40006Cell_wall,
478,VIT_18s0001g09830,119,0.0575,TTL3 (tetratricopetide-repeat thioredoxin 3),TTL3,,vv50132Primary_active_transporter_cat_A5_to_A8,
479,VIT_18s0001g05180,117,0.0572,Beta-D-xylosidase,E3_2_1_37,,vv10500Starch_and_sucrose_metabolism,vv10520Nucleotide_sugars_metabolism
480,VIT_00s0286g00110,118,0.0571,S-locus protein kinase,,,,
481,VIT_16s0100g00620,118,0.0569,Calmodulin-binding region IQD24,,,,
482,VIT_12s0035g00100,116,0.0560,Receptor protein kinase,,,,
483,VIT_03s0063g00370,115,0.0554,Nitrite reductase,E1_7_7_1,,vv10910Nitrogen_metabolism,
484,VIT_19s0014g01900,114,0.0549,Protein transport protein Sec24,K14007,,vv24141Protein_processing_in_endoplasmic_reticulum,vv50110Protein_coat
485,VIT_16s0050g02430,112,0.0540,Receptor protein kinase,,,,
486,VIT_14s0006g03100,110,0.0534,No hit,,,,
487,VIT_07s0005g01290,111,0.0532,DnaJ homolog  subfamily C  member 7,K09527,,vv50132Primary_active_transporter_cat_A5_to_A8,
488,VIT_11s0016g03250,109,0.0529,Lachrymatory factor synthase,,,,
489,VIT_17s0000g05890,109,0.0528,Protein kinase APK1B,,,,
490,VIT_13s0067g03890,109,0.0527,Beta-ketoacyl-CoA synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
491,VIT_12s0035g00890,108,0.0523,Ion channel DMI1  chloroplast precursor,DMI1,,vv50101Channels_and_pores,
492,VIT_13s0019g00460,107,0.0517,Unknown protein,,,,
493,VIT_00s0207g00010,106,0.0512,Anthranilate N-benzoyltransferase protein 1,E2_3_1_144,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
494,VIT_01s0010g02220,105,0.0510,Zinc finger (C3HC4-type ring finger),ZFC3HC4_200,,vv60078Other_zf-C3HC4,
495,VIT_02s0025g02630,104,0.0505,Lipase GDSL,,,,
496,VIT_00s0264g00100,103,0.0494,Phospholipase D delta isoform 1b,PLDB1,,vv10564Glycerophospholipid_metabolism,vv10565Ether_lipid_metabolism
497,VIT_18s0001g06690,102,0.0492,Gibberellin 20 oxidase 2,E1_14_11_12,,vv10904Diterpenoid_biosynthesis,
498,VIT_10s0003g03960,101,0.0490,Unknown protein,,,,
499,VIT_18s0001g07850,101,0.0487,Lyase,,,,
500,VIT_05s0049g01770,100,0.0486,Translation initiation factor eIF-4E,K03259,,vv23013RNA_transport,vv34150mTOR_signaling_pathway
501,VIT_10s0003g01490,100,0.0481,NIK3 (NSP- interacting  kinase 3),,,,
502,VIT_02s0025g04120,98,0.0475,Calmodulin binding protein,,,,
503,VIT_05s0077g01390,98,0.0470,Zinc finger (C2H2 type) protein (ZFP6),ZFP6_3,,vv60017C2H2,
504,VIT_18s0041g00710,96,0.0463,UDP-glucose: anthocyanidin 5 3-O-glucosyltransferase,RHGT1,,vv10942Anthocyanin_biosynthesis,
505,VIT_02s0025g03240,96,0.0461,Protein kinase,,,,
506,VIT_18s0001g14660,95,0.0459,P-glycoprotein 13,PGP13,,vv52010ABC_transporters,
507,VIT_09s0070g00080,95,0.0458,Aquaporin NIP6;1,NIP6_1,,vv50101Channels_and_pores,
508,VIT_13s0019g02810,94,0.0450,Glucuronosyl transferase,E2_4_1_17,,vv10040Pentose_glucuronate_interconversion,vv10500Starch_and_sucrose_metabolism
509,VIT_15s0024g00960<br>VIT_05s0094g00980<br>VIT_19s0014g03980<br>VIT_14s0036g00820,92,0.0444,
510,VIT_00s0160g00220,92,0.0443,Unknown protein,,,,
511,VIT_14s0036g00290,91,0.0439,R protein disease resistance protein,RPROT,,vv34627R_proteins_from_Plant-pathogen_interaction,
512,VIT_15s0048g02520,90,0.0437,Zinc transporter (ZAT),ZAT,,vv50121Porters_cat_1_to_6,
513,VIT_14s0083g00850,90,0.0435,Lipase GDSL 7,,,,
514,VIT_00s0800g00010,90,0.0435,Alpha-1 4-glycosyltransferase,,,,
515,VIT_14s0030g00130,90,0.0435,RPS2 (resistant to p. syringae 2),K13459,,vv34626Plant-pathogen_interaction,
516,VIT_01s0011g04720,89,0.0429,Multi copper oxidase type 1,,,,
517,VIT_14s0128g00160,89,0.0427,Protein kinase CDG1,,,,
518,VIT_16s0098g01160,88,0.0423,Subtilisin protease,SBT3_5,,vv50101Channels_and_pores,
519,VIT_00s0349g00020,87,0.0423,Unknown protein,,,,
520,VIT_05s0077g01670,87,0.0420,Major cherry allergen Pru av 1.0202,,,,
521,VIT_13s0074g00240,85,0.0411,Uridylate kinase,E2_7_4_22_1,,vv10240Pyrimidine_metabolism,vv60062Trihelix
522,VIT_05s0020g02250,84,0.0405,Sugar transporter ERD6-like 16,ERD6L16,,vv50121Porters_cat_1_to_6,
523,VIT_11s0016g02050,83,0.0404,Nucleosome assembly protein (NAP1),,,,
524,VIT_14s0066g01050,83,0.0401,Glycogen synthase kinase 3 beta,K03083,,vv44110Cell_cycle,
525,VIT_07s0129g00070<br>VIT_07s0129g00150,79,0.0383,
526,VIT_03s0038g02400,79,0.0380,Protein kinase,,,,
527,VIT_14s0219g00280,78,0.0378,Glycerol-3-phosphate dehydrogenase (NAD+),E1_1_1_8,,vv10564Glycerophospholipid_metabolism,
528,VIT_11s0016g01300,76,0.0366,TT2 (transparent testa 2),TT2_4,MYBPAR,vv44110Cell_cycle,vv60044MYB
529,VIT_18s0001g04130,76,0.0365,Unknown,,,,
