Vv_m2,2000,1000,VIT_04s0008g06000
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
269,VIT_13s0067g02910,555,0.2654,Non-specific lipid-transfer protein,,,,
270,VIT_08s0007g08280,547,0.2631,Remorin,,,,
271,VIT_12s0059g01650,546,0.2629,Division site determinant MinD  Plastid,MIND1,,vv44110Cell_cycle,
272,VIT_16s0039g02230,540,0.2628,UDP-glucose:flavonoid 3-O-glucosyltransferase,E2_4_1_91,,vv10941Flavonoid_biosynthesis,
273,VIT_18s0001g10830,537,0.2588,Patatin,,,,
274,VIT_11s0052g01790,533,0.2560,No hit,,,,
275,VIT_00s0658g00010,529,0.2557,Receptor kinase TRKa,,,,
276,VIT_02s0025g01300,527,0.2556,Unknown protein,,,,
277,VIT_19s0015g01400,525,0.2550,DNA damage-inducible protein 1,K11885,,,
278,VIT_01s0127g00680,529,0.2547,SRO2 (similar to rcd one 2),E2_4_2_30,,vv10760Nicotinate_and_nicotinamide_metabolism,
279,VIT_00s0684g00010,531,0.2546,Protein kinase,,,,
280,VIT_03s0063g00370,526,0.2540,Nitrite reductase,E1_7_7_1,,vv10910Nitrogen_metabolism,
281,VIT_05s0020g04150,521,0.2521,Emp24/gp25L/p24,EMP24,,vv50110Protein_coat,
282,VIT_12s0059g00140,518,0.2518,Ankyrin repeat protein,,,,
283,VIT_05s0062g00480<br>VIT_05s0062g00610,519,0.2502,
284,VIT_18s0072g00670,516,0.2495,GT2-like trihelix DNA-binding protein,GT2REL_1,,vv60062Trihelix,
285,VIT_08s0040g00970,516,0.2492,Plectin (myosin-like),K10388,,vv44810Regulation_of_actin_cytoskeleton,
286,VIT_18s0122g01440,510,0.2473,AMP-dependent synthetase and ligase,E6_2_1_x,,,
287,VIT_06s0004g02990,501,0.2432,GRIK2 (geminivirus rep  interacting  kinase 2),GRIK2,,,
288,VIT_11s0118g00200,505,0.2430,Sucrose-phosphate synthase,E2_4_1_14,,vv10500Starch_and_sucrose_metabolism,
289,VIT_18s0001g06390,496,0.2416,Auxin-independent growth promoter,AXI1,,vv30003Auxin_signaling,
290,VIT_11s0016g05340,499,0.2414,Ethylene-responsive transcription factor SHINE 3,SHINE3_2,VvERF043,vv30008Ethylene_signaling,vv60003AP2_EREBP
291,VIT_06s0004g07800,499,0.2413,Pentatricopeptide (PPR) repeat-containing protein,,,,
292,VIT_10s0003g01010,499,0.2409,Lipase GDSL,,,,
293,VIT_00s0253g00040,496,0.2398,Monocopper oxidase SKS17 (SKU5 Similar 17),SKS17,,vv50109Incompletely_characterized_transport_systems,
294,VIT_13s0019g02720,495,0.2388,Guanylyl cyclase (GC1),E4_6_1_2,,vv10230Purine_metabolism,vv34020Calcium_signaling_pathway
295,VIT_18s0072g00160,492,0.2384,Peroxidase 12,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
296,VIT_06s0004g06790,489,0.2367,Gibberellin 2-beta-dioxygenase 7,E1_14_11_13,,vv10904Diterpenoid_biosynthesis,
297,VIT_03s0180g00130,486,0.2351,D-3-phosphoglycerate dehydrogenase  chloroplast precursor,E1_1_1_95,,vv10260Glycine_serine_and_threonine_metabolism,
298,VIT_01s0127g00840,480,0.2320,DNA-binding protein,,,,
299,VIT_18s0001g07760,478,0.2304,Unknown protein,,,,
300,VIT_13s0067g01980,470,0.2275,Proteinase inhibitor (LUTI),,,,
301,VIT_07s0151g00570,465,0.2252,OB-fold nucleic acid binding domain containing protein,,,,
302,VIT_00s0333g00040,466,0.2247,Early tobacco anther 1  putative,,,,
303,VIT_08s0007g07320,462,0.2246,Unknown protein,,,,
304,VIT_17s0000g01280,461,0.2228,WRKY DNA-binding protein 75,WRKY75_3,VvWRKY52,vv60066WRKY,
305,VIT_03s0063g01870,460,0.2227,Cold acclimation protein WCOR413 protein beta form,,,,
306,VIT_04s0023g03110,461,0.2221,Vascular related NAC-domain protein 1,VND1,VvNAC23,vv60046NAC,
307,VIT_17s0000g06020,455,0.2215,TCP family transcription factor TCP14,TCP14_1,,vv60061TCP,
308,VIT_02s0012g02190,453,0.2207,Cellulose synthase CSLD2,E2_4_1_12_CSLD2,,vv40006Cell_wall,
309,VIT_11s0016g02850,442,0.2156,Phosphofructokinase,E2_7_1_90,,vv10051Fructose_and_mannose_metabolism,
310,VIT_15s0048g01870,443,0.2145,Arginine/serine-rich splicing factor RSP41,,,,
311,VIT_11s0016g02120,443,0.2145,Density-regulated protein DRP1,,,,
312,VIT_05s0049g00750,437,0.2128,No hit,,,,
313,VIT_01s0011g02860,437,0.2123,CHUP1 (chloroplast unusual positioning 1),CHUP1,,vv44810Regulation_of_actin_cytoskeleton,
314,VIT_01s0026g00150,438,0.2116,Methyl-CPG-binding Domain 9 MBD9,MBD9_5,,vv30009Flower_development,vv60048PHD
315,VIT_18s0001g12120,438,0.2106,G-box binding factor 1 (GBF1),GBF1_2,VvbZIP46,vv50110Protein_coat,vv60012BZIP
316,VIT_04s0008g00520,433,0.2096,6-phosphofructokinase,E2_7_1_90,,vv10051Fructose_and_mannose_metabolism,
317,VIT_07s0005g04920,435,0.2090,Photosystem I reaction center subunit IV B (PSAE B),K02693,,vv10195Photosynthesis,vv50105Transport_electron_carriers
318,VIT_02s0025g04310,432,0.2088,Thaumatin,,,,
319,VIT_18s0001g08280,429,0.2079,HEN4 (HUA enhancer 4),HEN4,,vv30009Flower_development,
320,VIT_03s0038g01830,426,0.2066,Proline-rich protein 4,,,,
321,VIT_00s0631g00010<br>VIT_00s0201g00090,421,0.2030,
322,VIT_12s0059g00150,418,0.2021,Ankyrin repeat,K10380,,vv50108Accessory_factors_involved_in_transport,
323,VIT_03s0091g00520,418,0.2015,Prolyl 4-hydroxylase,E1_14_11_2,,vv10330Arginine_and_proline_metabolismis,
324,VIT_03s0038g03940,413,0.2011,Tonoplast monosaccharide transporter2,TMT2,,vv50121Porters_cat_1_to_6,
325,VIT_15s0048g01500,412,0.1989,Geraniol 10-hydroxylase,G10H,,vv10902Monoterpenoid_biosynthesis,
326,VIT_02s0154g00300,408,0.1979,Small nuclear ribonucleoprotein Sm D3,K04796,,,
327,VIT_01s0150g00510,408,0.1977,Protein phosphatase 2C,E3_1_3_16,,,
328,VIT_19s0014g00780,395,0.1911,RKF1 (receptor-like kinase in flowers 1),,,,
329,VIT_07s0005g00410,395,0.1907,Glycosyl hydrolase family 1 protein,,,,
330,VIT_18s0001g01640,391,0.1903,UDP-sugar pyrophospharylase,E2_7_7_23,,vv10530Aminosugars_metabolism,
331,VIT_06s0004g04550,391,0.1886,Ankyrin repeat,K10380,,vv50108Accessory_factors_involved_in_transport,
332,VIT_14s0081g00030,390,0.1880,Pathogenesis-related protein-4 (Chitinase ),E3_2_1_14,,vv10530Aminosugars_metabolism,
333,VIT_03s0091g00260,386,0.1875,Zinc finger protein 4,ZFP4_1,,vv60017C2H2,
334,VIT_08s0040g01170,377,0.1818,Hydroxymethylglutaryl-CoA lyase,E4_1_3_4,,vv10072Synthesis_and_degradation_of_ketone_bodies,vv10280Valine_leucine_and_isoleucine_degradation
335,VIT_00s0231g00070,371,0.1793,Auxin-responsive protein,AUXREG,,vv30003Auxin_signaling,
336,VIT_06s0004g04180,366,0.1773,Zinc finger (C2H2 type) protein (ZAT11),ZAT11,,vv60017C2H2,
337,VIT_02s0025g04730,365,0.1766,Glyoxylate reductase,E1_1_1_26,,vv10630Glyoxylate_and_dicarboxylate_metabolism,
338,VIT_06s0004g06580,365,0.1764,PfkB-type carbohydrate kinase,,,,
339,VIT_13s0019g03510,366,0.1764,Zinc finger (CCCH-type) family protein,CCCHFAM_14,,vv60018C3H,
340,VIT_18s0001g02790,363,0.1755,Unknown protein,,,,
341,VIT_12s0028g03450,356,0.1724,Plastocyanin domain-containing protein,K02638,,vv10195Photosynthesis,vv50113Thylakoid_targeting_pathway
342,VIT_06s0004g04410,344,0.1666,SEC14 cytosolic factor,SEC14,,vv50122Porters_cat_7_to_17,
343,VIT_19s0015g00760,341,0.1649,SEC14 cytosolic factor,SEC14,,vv50122Porters_cat_7_to_17,
344,VIT_00s0199g00240,338,0.1643,Pyrophosphate-fructose-6-phosphate 1-phosphotransferase,E2_7_1_90,,vv10051Fructose_and_mannose_metabolism,
345,VIT_02s0087g00240,337,0.1624,Unknown protein,,,,
346,VIT_11s0016g05110,330,0.1600,Sodium hypersensitive 1,SHS1,,vv50123Porters_cat_18_to_29,
347,VIT_15s0048g00740,324,0.1569,No hit,,,,
348,VIT_11s0052g00320,321,0.1555,Ca2+-ATPase 10 ACA10  plasma membrane,K01537,,vv34020Calcium_signaling_pathway,vv50131Primary_active_transporter_cat_A2_to_A4
349,VIT_12s0057g01210,319,0.1548,Nitrate-responsive NOI protein,,,,
350,VIT_08s0058g01480,317,0.1534,1 4-beta-mannan endohydrolase,E3_2_1_78,,vv10051Fructose_and_mannose_metabolism,
351,VIT_00s1995g00010,318,0.1533,Phosphoenolpyruvate carboxykinase,E4_1_1_49,,vv10020Citrate_cycle,vv10620Pyruvate_metabolism
352,VIT_06s0004g06840,315,0.1525,Protein phosphatase 2C,E3_1_3_16,,,
353,VIT_17s0000g05020,318,0.1525,Squamosa promoter-binding protein 6 (SPL6),SPL6_2,,vv60055SBP,
354,VIT_11s0016g05300,316,0.1525,Heme oxygenase 1,E1_14_99_3,,vv10860Porphyrin_and_chlorophyll_metabolism,
355,VIT_16s0100g00390,314,0.1515,AP2 domain-containing transcription factor TINY,TINY_7,,vv30008Ethylene_signaling,vv60003AP2_EREBP
356,VIT_02s0087g00780,309,0.1499,No hit,,,,
357,VIT_12s0035g00900,310,0.1498,Jasmonate ZIM domain-containing protein 12,JAZ12_1,,vv60069ZIM,
358,VIT_17s0000g07030,310,0.1495,Cis-zeatin O-beta-D-glucosyltransferase,E2_4_1_215,,vv10908Zeatin_biosynthesis,
359,VIT_17s0000g02440,307,0.1485,Integral membrane protein,,,,
360,VIT_14s0060g02140,306,0.1483,Rubber elongation factor (REF),,,,
361,VIT_07s0005g01710,305,0.1483,WRKY DNA-binding protein 23,WRKY23,VvWRKY19,vv60066WRKY,
362,VIT_08s0032g00760,307,0.1477,Translation initiation factor eIF-2 beta subunit,K03238,,vv23013RNA_transport,
363,VIT_08s0007g05370,307,0.1477,Strictosidine synthase,E4_3_3_2,,vv10900Terpenoid_biosynthesis,vv10902Monoterpenoid_biosynthesis
364,VIT_12s0035g01800,304,0.1469,Auxin response factor 1,ARF1_2,,vv30003Auxin_signaling,vv60004ARF
365,VIT_08s0007g03160,303,0.1467,Signal recognition particle subunit 54 SRP54,K03106,,vv23060Protein_export,vv50113Thylakoid_targeting_pathway
366,VIT_05s0062g01270,303,0.1464,Cyclo-DOPA 5-O-glucosyltransferase,CD5OGT,,vv10350Tyrosine_metabolism,
367,VIT_02s0087g00140,302,0.1457,Transcription factor,TRIHELIXDOM_10,,vv60062Trihelix,
368,VIT_01s0026g02110,297,0.1441,Ribosomal protein S9 (RPS9C) 40S,K02997,,vv23010Ribosome,
369,VIT_13s0019g03380,297,0.1429,Coronatine-insensitive protein 1,COI1,,vv30011Jasmonate_signaling,vv34626Plant-pathogen_interaction
370,VIT_18s0001g15000,295,0.1424,ACT domain containing protein (ACR4),,,,
371,VIT_04s0023g01300,293,0.1420,Aminopeptidase P,E3_4_11_9,,,
372,VIT_00s0264g00060,287,0.1389,Unknown,,,,
373,VIT_18s0001g10910,276,0.1339,Patatin,,,,
374,VIT_11s0016g02760,274,0.1324,No hit,,,,
375,VIT_01s0010g03730,273,0.1323,F-box domain containing protein,,,,
376,VIT_17s0000g00010,273,0.1322,MtN19,,,,
377,VIT_19s0014g03730,269,0.1304,No hit,,,,
378,VIT_18s0001g10360,268,0.1293,Unknown protein,,,,
379,VIT_09s0002g04580,268,0.1293,Unknown protein,,,,
380,VIT_19s0090g00230,265,0.1281,Calcineurin phosphoesterase,,,,
381,VIT_18s0001g13750,258,0.1248,Regulator of chromosome condensation (RCC1),RCC1,,vv50112Nuclear_pore_complex,
382,VIT_03s0063g00500,257,0.1247,Prpk (p53-related protein kinase),,,,
383,VIT_14s0068g01540,256,0.1238,PBS1 (avrPphB susceptible 1),K13430,,vv34626Plant-pathogen_interaction,
384,VIT_04s0008g01250,253,0.1227,Unknown,,,,
385,VIT_17s0000g00320,253,0.1225,Auxin response factor 2,ARF2_1,,vv30003Auxin_signaling,vv60004ARF
386,VIT_01s0011g04650,254,0.1223,Unknown protein,,,,
387,VIT_04s0210g00090<br>VIT_04s0210g00080<br>VIT_04s0210g00120,247,0.1198,
388,VIT_04s0023g02050,246,0.1187,Inorganic pyrophosphatase,K01507,,vv10190Oxidative_phosphorylation,vv50133Primary_active_transporter_cat_A9_to_A18
389,VIT_04s0008g05440,244,0.1185,Ethylene-responsive transcription factor SHINE 3,SHINE3_1,VvERF044,vv30008Ethylene_signaling,vv60003AP2_EREBP
390,VIT_08s0007g08020,240,0.1161,No hit,,,,
391,VIT_01s0010g01680,239,0.1152,Glutaredoxin,,,,
392,VIT_02s0033g00370,234,0.1133,Myb domain protein 113,MYB113_4,MYBA4,vv60044MYB,
393,VIT_15s0021g01150,232,0.1129,Calcium-dependent protein kinase-related,,,,
394,VIT_01s0026g01050,233,0.1121,Myb family,MYBREL_18,,vv60045MYBrelated,
395,VIT_11s0016g04700,230,0.1107,Beta-ketoacyl-CoA synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
396,VIT_04s0008g03220,229,0.1097,Lysophospholipase,E3_1_1_5,,vv10564Glycerophospholipid_metabolism,
397,VIT_15s0046g00150,225,0.1089,DOF affecting germination 1,DAG1_1,,vv60015C2C2-DOF,
398,VIT_07s0095g00660,224,0.1084,Curculin (mannose-binding) lectin,,,,
399,VIT_16s0098g01730,223,0.1081,RWP-RK domain-containing protein,RWPRKDOM_6,,vv60052RWP-RK,
400,VIT_07s0031g00190,223,0.1079,Ethylene-responsive transcription factor ERF011,ERF011,VvERF007,vv30008Ethylene_signaling,vv60003AP2_EREBP
401,VIT_13s0156g00630,222,0.1071,S-receptor kinase,,,,
402,VIT_11s0016g04920,221,0.1070,Early nodulin 93,,,,
403,VIT_01s0010g00240,221,0.1069,CTP-synthetase,E6_3_4_2,,vv10240Pyrimidine_metabolism,
404,VIT_19s0014g05160,221,0.1069,RPS2 (resistant to p. syringae 2),K13459,,vv34626Plant-pathogen_interaction,
405,VIT_04s0023g03130,221,0.1067,Histone H1,,,,
406,VIT_05s0020g01960,215,0.1048,Na+/H+ antiporter isoform 2,NHX2,,vv50124Porters_cat_30_to_64,
407,VIT_19s0085g00010,216,0.1044,Auxin-regulated protein,AUXREG,,vv30003Auxin_signaling,
408,VIT_16s0098g01640,214,0.1035,No hit,,,,
409,VIT_17s0000g08230,212,0.1030,Unknown protein,,,,
410,VIT_07s0031g01680,212,0.1017,CYP86A1,,,,
411,VIT_06s0009g00980,208,0.1006,CXE carboxylesterase,E3_1_1_1,,,
412,VIT_08s0058g00700,204,0.0990,F-box protein (FBL3),,,,
413,VIT_01s0011g03670,204,0.0987,Bifunctional nuclease,,,,
414,VIT_18s0001g06150,203,0.0983,Phosphate-induced protein 1,,,,
415,VIT_05s0102g00450,199,0.0967,MSS3 (multicopy suppressors of snf4 deficiency in yeast 3),K13448_MSS3,,vv34626Plant-pathogen_interaction,
416,VIT_03s0038g02400,198,0.0954,Protein kinase,,,,
417,VIT_10s0003g01740,198,0.0954,Unknown protein,,,,
418,VIT_02s0025g02820,192,0.0927,Membrane-related CP5,,,,
419,VIT_08s0007g02570,190,0.0926,CCR4-NOT transcription complex subunit 7,CNOT7_1,,vv23018RNA_degradation,vv60086OFP
420,VIT_00s0220g00070,189,0.0920,Latex cyanogenic beta glucosidase,E3_2_1_21,,vv10500Starch_and_sucrose_metabolism,vv10902Monoterpenoid_biosynthesis
421,VIT_05s0020g04570,189,0.0907,CBL-interacting protein kinase 7 (CIPK7),CIPK7,,,
422,VIT_02s0109g00420,188,0.0904,Disease resistance protein (CC-NBS-LRR class),,,,
423,VIT_05s0020g02480,186,0.0898,Glutamine synthetase,E6_3_1_2,,vv10251Glutamate_metabolism,vv10550Peptidoglycan_biosynthesis
424,VIT_15s0048g01420,184,0.0890,Plastocyanin domain-containing protein,K02638,,vv10195Photosynthesis,vv50113Thylakoid_targeting_pathway
425,VIT_09s0002g00320,184,0.0888,Pectinesterase PME3,E3_1_1_11,,vv40006Cell_wall,
426,VIT_08s0007g01110,182,0.0882,No hit,,,,
427,VIT_02s0154g00280,183,0.0880,Arachidonic acid-induced DEA1,,,,
428,VIT_07s0005g00990,182,0.0875,Dehydration-induced 19,,,,
429,VIT_16s0098g00820,179,0.0868,Peroxidase 3,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
430,VIT_05s0077g00530,178,0.0862,Unknown protein,,,,
431,VIT_00s0531g00050,174,0.0843,Acetyl-CoA acetyltransferase  cytosolic 1,E2_3_1_9,,vv10071Fatty_acid_metabolism,vv10072Synthesis_and_degradation_of_ketone_bodies
432,VIT_18s0072g01040,172,0.0831,Invertase  neutral/alkaline,E3_2_1_26,,vv10052Galactose_metabolism,vv10500Starch_and_sucrose_metabolism
433,VIT_18s0001g10060,169,0.0820,LRX1 (leucine-rich repeat/extensin 1),EXTENSIN,,vv40006Cell_wall,
434,VIT_03s0063g00670,166,0.0803,Cyclin-dependent kinase inhibitor ICK5,ICK5,,vv44110Cell_cycle,
435,VIT_11s0016g03200,166,0.0801,Gibberellin oxidase,E1_14_11_12,,vv10904Diterpenoid_biosynthesis,
436,VIT_17s0000g05140,166,0.0801,Rhomboid,,,,
437,VIT_12s0059g00490,166,0.0800,Unknown,,,,
438,VIT_19s0090g01050,165,0.0796,Endo-beta-1 4-glucanase,E3_2_1_4,,vv40006Cell_wall,
439,VIT_00s0125g00140,162,0.0782,SHR5-receptor-like kinase,,,,
440,VIT_07s0005g00980,160,0.0779,Dehydration-induced 19,,,,
441,VIT_04s0008g06320,160,0.0775,Unknown protein,,,,
442,VIT_01s0011g05120,161,0.0774,Major latex,,,,
443,VIT_11s0016g02540,159,0.0772,Xaa-Pro dipeptidase,E3_4_13_9,,,
444,VIT_04s0023g02920,157,0.0765,Unknown protein,,,,
445,VIT_15s0107g00240,157,0.0760,Unknown protein,,,,
446,VIT_04s0008g05960,152,0.0733,Unknown protein,,,,
447,VIT_14s0006g01340,151,0.0729,Myb domain protein 113,MYB113_1,MYBA5,vv60044MYB,
448,VIT_15s0024g00850,149,0.0717,Geranylgeranyl diphosphate synthase,E2_5_1_29,,vv10100Biosynthesis_of_steroids,vv10900Terpenoid_biosynthesis
449,VIT_04s0044g01380,147,0.0714,Myb domain protein 52,MYB52_3,MYB166,vv60044MYB,
450,VIT_05s0020g02810,145,0.0702,Unknown protein,,,,
451,VIT_09s0054g00430,141,0.0686,Unknown protein,,,,
452,VIT_09s0002g00330,140,0.0680,Pectinesterase PME1,E3_1_1_11,,vv40006Cell_wall,
453,VIT_15s0048g02010,140,0.0678,Shaggy protein kinase theta,,,,
454,VIT_00s0144g00190,140,0.0673,R protein MLA10,K13475,,vv34627R_proteins_from_Plant-pathogen_interaction,
455,VIT_03s0180g00200,136,0.0661,Limonoid UDP-glucosyltransferase,E2_4_1_120,,vv10940Phenylpropanoid_biosynthesis,
456,VIT_18s0117g00130,134,0.0649,Pi starvation-induced protein,,,,
457,VIT_01s0011g01360,134,0.0648,Copper-transporting ATPase RAN1,K01533_RAN1,,vv50131Primary_active_transporter_cat_A2_to_A4,
458,VIT_02s0025g03730,134,0.0648,Translation initiation factor eIF-2B alpha subunit,K03239,,vv23013RNA_transport,
459,VIT_02s0025g03570,134,0.0646,DNA binding / hydrolase  acting on ester bonds,,,,
460,VIT_08s0040g01940,132,0.0641,Zinc finger (C3HC4-type ring finger),ZFC3HC4_154,,vv60078Other_zf-C3HC4,
461,VIT_05s0020g02290,132,0.0639,Endonuclease,E3_1_30_x,,,
462,VIT_15s0048g02080,131,0.0637,Signal recognition particle receptor protein  chloroplast (FTSY),K03110,,vv23060Protein_export,vv50113Thylakoid_targeting_pathway
463,VIT_19s0014g00810,131,0.0636,RKF1 (receptor-like kinase in flowers 1),,,,
464,VIT_09s0002g06750,132,0.0635,ERF/AP2 transcription factor sub B-6 SHINE,SHINE1_1,VvERF042,vv30008Ethylene_signaling,vv60003AP2_EREBP
465,VIT_14s0030g02230,130,0.0631,Unfertilized embryo sac 12 UNE12,UNE12_1,,vv60011BHLH,
466,VIT_01s0137g00410,131,0.0629,CYP86A2,,,,
467,VIT_05s0077g02380,128,0.0621,DnaJ homolog  subfamily B  member 12,K09518,,vv50132Primary_active_transporter_cat_A5_to_A8,
468,VIT_02s0025g02070,126,0.0613,RWP-RK domain-containing protein,RWPRKDOM_10,,vv60052RWP-RK,
469,VIT_06s0004g02690,126,0.0611,Glycosyl transferase family 2 protein,,,,
470,VIT_00s1190g00010<br>VIT_00s0936g00010,126,0.0610,
471,VIT_17s0000g06730,126,0.0607,No hit,,,,
472,VIT_16s0050g02620,125,0.0604,Abscisic acid receptor PYL8  RCAR3,RCAR3,,vv30001ABA_signaling,
473,VIT_06s0004g06770,124,0.0599,No hit,,,,
474,VIT_05s0029g00690,123,0.0599,RPM1-interacting protein 4,K13456,,vv34626Plant-pathogen_interaction,
475,VIT_11s0016g03880,123,0.0594,Receptor protein kinase PERK1,,,,
476,VIT_16s0098g00690,121,0.0583,Major Facilitator Superfamily,MFS,,vv50121Porters_cat_1_to_6,
477,VIT_14s0030g01670,118,0.0573,Proteasome 26S regulatory subunit (RPN6),K03036,,vv23050Proteasome,
478,VIT_08s0032g01040,118,0.0571,SYNC1 protein  related,,,,
479,VIT_01s0026g01460,117,0.0563,Thioredoxin H-type 2 (Trx-H-2),,,,
480,VIT_01s0127g00500,114,0.0552,OBP32pep,,,,
481,VIT_18s0001g05270,114,0.0550,ERGIC and golgi 3,ERGIC,,vv50109Incompletely_characterized_transport_systems,
482,VIT_18s0001g04890,112,0.0543,Low affinity sulphate transporter,AST68,,vv50124Porters_cat_30_to_64,
483,VIT_12s0059g01690,111,0.0538,BZIP transcription factor,BZIPDOM_20,,vv60012BZIP,
484,VIT_06s0004g07790,112,0.0537,Lateral organ boundaries Domain 15,LBD15_1,,vv60007AS2,
485,VIT_10s0003g01770,108,0.0521,Heat shock transcription factor A4A,HSFA4A_1,,vv60037HSF,
486,VIT_13s0019g02990<br>VIT_13s0019g02890<br>VIT_13s0019g02910,107,0.0519,
487,VIT_19s0014g02980,106,0.0514,MLO11 (mildew resistance locus O 11),K08472,,,
488,VIT_14s0060g01980,105,0.0507,Unknown protein,,,,
489,VIT_04s0079g00290,105,0.0506,Regulator of chromosome condensation (RCC1),RCC1,,vv50112Nuclear_pore_complex,
490,VIT_02s0025g03220,104,0.0503,Trihelix DNA-binding protein (GT2),GT2_1,,vv60062Trihelix,
491,VIT_09s0002g05000,103,0.0497,R protein disease resistance protein,RPROT,,vv34627R_proteins_from_Plant-pathogen_interaction,
492,VIT_03s0180g00320,102,0.0495,Indole-3-acetate beta-glucosyltransferase,E2_4_1_121,,vv11002Auxin_biosynthesis,
493,VIT_11s0052g00200,102,0.0492,R protein  PRF  disease resistance protein,K13453,,vv34627R_proteins_from_Plant-pathogen_interaction,
494,VIT_11s0016g00940,100,0.0485,Receptor,,,,
495,VIT_14s0066g00700,97,0.0471,Oleosin H-isoform,,,,
496,VIT_15s0046g00700,97,0.0468,Wax synthase,E2_3_1_75,,vv11000Single_reactions,
497,VIT_05s0049g00960,95,0.0458,Cryptochrome 2,CRY2,,vv34710Circadian_rhythm,
498,VIT_00s0211g00010,92,0.0446,Endoribonuclease E-like protein,,,,
499,VIT_14s0128g00510<br>VIT_14s0128g00550,92,0.0445,
500,VIT_03s0038g01410,90,0.0434,Aquaporin PIP PIP1A,PIP1A,,vv50101Channels_and_pores,
501,VIT_05s0049g01770,87,0.0418,Translation initiation factor eIF-4E,K03259,,vv23013RNA_transport,vv34150mTOR_signaling_pathway
502,VIT_14s0068g00510,86,0.0416,Unknown,,,,
503,VIT_08s0056g01130,85,0.0411,Mini zinc finger 2 MIF2,MIF2_2,,vv60068Zf-HD,
504,VIT_19s0014g01290,83,0.0404,Phosphoesterase,,,,
505,VIT_04s0023g02620,83,0.0400,Ubiquitin-conjugating enzyme E2 W,K10688,,vv24120Ubiquitin_mediated_proteolysis,
506,VIT_11s0037g00450,81,0.0387,No hit,,,,
507,VIT_04s0008g01340,79,0.0381,Unknown protein,,,,
508,VIT_07s0191g00230,79,0.0380,Ring-H2 finger protein ATL5F,,,,
509,VIT_02s0025g04880,77,0.0372,Geraniol 10-hydroxylase,G10H,,vv10902Monoterpenoid_biosynthesis,
510,VIT_13s0320g00020,77,0.0372,Unknown,,,,
511,VIT_05s0020g01240,77,0.0371,Geranylgeranyl pyrophosphate synthase,E2_5_1_29,,vv10100Biosynthesis_of_steroids,vv10900Terpenoid_biosynthesis
512,VIT_00s0779g00010,75,0.0360,Unknown protein,,,,
513,VIT_01s0010g03320,72,0.0348,Kelch repeat-containing F-box protein,,,,
514,VIT_19s0090g01370,71,0.0342,No hit,,,,
515,VIT_14s0060g00640,69,0.0335,Glucose-6-phosphate dehydrogenase,E1_1_1_49,,vv10030Pentose_phosphate,vv10480Glutathione_metabolism
516,VIT_08s0007g06760,69,0.0333,Cation efflux family protein MTPc3,MTPC3,,vv50121Porters_cat_1_to_6,
517,VIT_15s0046g02300,68,0.0330,Beta-cyanoalanine synthase,E2_5_1_47,,vv10272Cysteine_metabolism,vv10450Selenoamino_acid_metabolism
518,VIT_10s0071g01120,67,0.0322,Alpha-galactosidase,E3_2_1_22,,vv10052Galactose_metabolism,vv10561Glycerolipid_metabolism
519,VIT_08s0007g08000,66,0.0318,No hit,,,,
520,VIT_01s0011g02310,65,0.0316,Unknown protein,,,,
521,VIT_13s0067g01350,65,0.0314,Basic helix-loop-helix (bHLH) family,BHLHDOM_16,,vv60011BHLH,
522,VIT_02s0025g01470,64,0.0309,Unknown protein,,,,
523,VIT_00s1463g00010,63,0.0306,Protease Do-like 5,,,,
524,VIT_09s0018g01370,62,0.0300,STE20/SPS1 proline-alanine-rich protein kinase,,,,
525,VIT_14s0030g00210,62,0.0299,Sugar transporter ERD6-like 5,ERD6L5,,vv50121Porters_cat_1_to_6,
526,VIT_01s0010g02530,61,0.0296,Extracellular ligand-gated ion channel,EXLIGIONCH,,vv50109Incompletely_characterized_transport_systems,
527,VIT_07s0031g00220,59,0.0286,APETALA2 (AP2) floral homeotic protein,APETALA2TOE2_4,VvAP2-13,vv30008Ethylene_signaling,vv30009Flower_development
528,VIT_04s0008g01880,59,0.0286,Cytokinin dehydrogenase 7,E1_5_99_12,,vv10908Zeatin_biosynthesis,
529,VIT_06s0004g03020,58,0.0281,Beta-galactosidase,E3_2_1_23,,vv10052Galactose_metabolism,vv10511N-Glycan_degradation
530,VIT_01s0011g02250,58,0.0281,Metal-nicotianamine transporter YSL7,YSL7,,vv50125Porters_cat_66_to_94,
531,VIT_05s0077g00670,58,0.0278,Unknown protein,,,,
532,VIT_07s0005g03170,57,0.0277,Undecaprenyl pyrophosphate synthetase,E2_5_1_31,,vv10900Terpenoid_biosynthesis,
533,VIT_17s0000g04790,57,0.0274,BIM1 (BES1-interacting Myc-like protein 1),BIM1,,vv30005Brassinosteroids_signaling,vv60011BHLH
534,VIT_02s0025g01610,57,0.0274,Phosphatidylinositol 4-kinase type-II,K13711,,vv10562Inositol_phosphate_metabolism,vv34070Phosphatidylinositol_signaling_system
535,VIT_18s0001g00280,56,0.0270,OPCL1 (OPC-8:0 COA ligase1),K10526,,vv10592alpha-Linolenic_acid_metabolism,vv50104Group_translocators
